1.9619,1.8031,1.6604,1.5331,1.4203,1.3214,1.2356,1.1621,1.1003,1.0495,1.009,0.97808,0.95622,0.94274,0.93704,0.93852,0.94661,0.96074,0.98038,1.005,1.0341,1.0671,1.1037,1.1432,1.1854,1.2297,1.2757,1.3231,1.3714,1.4203,1.4695,1.5185,1.5671,1.615,1.662,1.7076,1.7517,1.794,1.8344,1.8725,1.9083,1.9415,1.9721,1.9997,2.0244,2.046,2.0644,2.0796,2.0914,2.0999,2.105,2.1067,2.105,2.0999,2.0915,2.0798,2.0649,2.0468,2.0258,2.0018,1.975,1.9455,1.9136,1.8795,1.8432,1.805,1.7652,1.724,1.6817,1.6385,1.5947,1.5506,1.5067,1.4631,1.4203,1.3787,1.3385,1.3004,1.2645,1.2315,1.2018,1.1757,1.1539,1.1368,1.125,1.1189,1.1191,1.1263,1.1409,1.1636,1.195,1.2357,1.2864,1.3477,1.4203,1.505,1.6024,1.7132,1.8382,1.9783
1.996,1.8272,1.6755,1.5402,1.4203,1.3152,1.2239,1.1458,1.0801,1.0261,0.98306,0.95025,0.92701,0.91269,0.90662,0.9082,0.9168,0.93182,0.9527,0.97886,1.0098,1.0449,1.0837,1.1258,1.1706,1.2177,1.2666,1.317,1.3683,1.4203,1.4726,1.5247,1.5764,1.6273,1.6772,1.7257,1.7725,1.8175,1.8604,1.901,1.939,1.9744,2.0068,2.0362,2.0624,2.0854,2.105,2.1211,2.1337,2.1427,2.1481,2.1499,2.1481,2.1427,2.1338,2.1213,2.1055,2.0863,2.0639,2.0383,2.0099,1.9786,1.9447,1.9084,1.8698,1.8292,1.7869,1.7431,1.6981,1.6522,1.6057,1.5588,1.5121,1.4658,1.4203,1.376,1.3334,1.2928,1.2547,1.2197,1.188,1.1604,1.1372,1.119,1.1064,1.0999,1.1002,1.1078,1.1233,1.1474,1.1808,1.224,1.2779,1.3431,1.4203,1.5103,1.6138,1.7316,1.8646,2.0134
2.0276,1.8495,1.6895,1.5467,1.4203,1.3094,1.2132,1.1308,1.0615,1.0045,0.95909,0.92448,0.89997,0.88486,0.87846,0.88012,0.88919,0.90504,0.92706,0.95466,0.98727,1.0243,1.0653,1.1097,1.1569,1.2066,1.2582,1.3113,1.3655,1.4203,1.4754,1.5304,1.5849,1.6386,1.6912,1.7424,1.7919,1.8393,1.8846,1.9274,1.9675,2.0047,2.0389,2.07,2.0976,2.1218,2.1425,2.1595,2.1728,2.1823,2.188,2.1899,2.188,2.1823,2.1729,2.1598,2.143,2.1228,2.0991,2.0722,2.0422,2.0092,1.9734,1.9351,1.8944,1.8517,1.807,1.7608,1.7133,1.6649,1.6158,1.5664,1.5171,1.4683,1.4203,1.3736,1.3286,1.2858,1.2457,1.2087,1.1753,1.1461,1.1216,1.1025,1.0892,1.0824,1.0826,1.0906,1.107,1.1325,1.1676,1.2133,1.2701,1.3389,1.4203,1.5152,1.6244,1.7487,1.8889,2.0459
2.0566,1.87,1.7024,1.5528,1.4203,1.3041,1.2033,1.1169,1.0443,0.98464,0.93704,0.90077,0.87509,0.85925,0.85255,0.85429,0.86379,0.8804,0.90347,0.93239,0.96656,1.0054,1.0483,1.0948,1.1443,1.1964,1.2504,1.3061,1.3629,1.4203,1.478,1.5357,1.5928,1.6491,1.7042,1.7578,1.8096,1.8594,1.9068,1.9516,1.9936,2.0327,2.0685,2.101,2.13,2.1554,2.177,2.1948,2.2088,2.2187,2.2247,2.2267,2.2247,2.2188,2.2089,2.1951,2.1776,2.1564,2.1316,2.1034,2.0719,2.0374,1.9999,1.9597,1.9171,1.8723,1.8255,1.7771,1.7274,1.6766,1.6252,1.5734,1.5218,1.4706,1.4203,1.3714,1.3242,1.2794,1.2373,1.1985,1.1636,1.133,1.1074,1.0873,1.0733,1.0662,1.0665,1.0749,1.092,1.1187,1.1556,1.2034,1.2629,1.335,1.4203,1.5198,1.6342,1.7644,1.9113,2.0758
2.0831,1.8887,1.7141,1.5583,1.4203,1.2993,1.1942,1.1043,1.0287,0.96648,0.9169,0.87912,0.85237,0.83587,0.8289,0.83071,0.84061,0.8579,0.88194,0.91206,0.94765,0.9881,1.0328,1.0812,1.1328,1.187,1.2434,1.3013,1.3605,1.4203,1.4805,1.5405,1.6,1.6586,1.716,1.7719,1.8258,1.8777,1.927,1.9737,2.0175,2.0582,2.0955,2.1294,2.1596,2.186,2.2086,2.2271,2.2416,2.252,2.2582,2.2603,2.2582,2.252,2.2417,2.2274,2.2091,2.1871,2.1612,2.1319,2.0991,2.0631,2.024,1.9822,1.9378,1.8911,1.8424,1.792,1.7402,1.6873,1.6337,1.5798,1.526,1.4727,1.4203,1.3693,1.3202,1.2735,1.2297,1.1893,1.1529,1.121,1.0943,1.0734,1.0589,1.0514,1.0517,1.0605,1.0784,1.1061,1.1445,1.1943,1.2564,1.3314,1.4203,1.5239,1.6431,1.7787,1.9318,2.1031
2.1071,1.9057,1.7248,1.5633,1.4203,1.2949,1.186,1.0929,1.0145,0.95006,0.89868,0.85954,0.83181,0.81472,0.80749,0.80937,0.81963,0.83755,0.86245,0.89367,0.93055,0.97246,1.0188,1.069,1.1224,1.1786,1.237,1.297,1.3583,1.4203,1.4826,1.5448,1.6065,1.6672,1.7267,1.7846,1.8405,1.8942,1.9454,1.9938,2.0391,2.0813,2.12,2.155,2.1863,2.2137,2.2371,2.2563,2.2713,2.2821,2.2886,2.2907,2.2886,2.2821,2.2715,2.2566,2.2377,2.2148,2.1881,2.1576,2.1236,2.0863,2.0459,2.0025,1.9565,1.9082,1.8577,1.8054,1.7517,1.6969,1.6414,1.5856,1.5298,1.4746,1.4203,1.3675,1.3166,1.2682,1.2228,1.1809,1.1432,1.1102,1.0825,1.0608,1.0458,1.0381,1.0384,1.0475,1.066,1.0948,1.1345,1.1862,1.2504,1.3282,1.4203,1.5277,1.6512,1.7917,1.9503,2.1278
2.1286,1.9209,1.7343,1.5678,1.4203,1.2909,1.1787,1.0826,1.0018,0.93536,0.88238,0.84201,0.81342,0.7958,0.78834,0.79028,0.80085,0.81934,0.84502,0.87721,0.91524,0.95846,1.0062,1.058,1.1131,1.171,1.2312,1.2932,1.3564,1.4203,1.4846,1.5487,1.6123,1.675,1.7363,1.796,1.8537,1.909,1.9618,2.0117,2.0585,2.1019,2.1418,2.178,2.2103,2.2385,2.2626,2.2824,2.2979,2.309,2.3157,2.3179,2.3157,2.3091,2.2981,2.2828,2.2632,2.2396,2.212,2.1807,2.1456,2.1071,2.0654,2.0207,1.9733,1.9234,1.8713,1.8175,1.7621,1.7056,1.6483,1.5907,1.5332,1.4763,1.4203,1.3658,1.3134,1.2635,1.2166,1.1734,1.1345,1.1005,1.072,1.0496,1.0341,1.0262,1.0265,1.0358,1.0549,1.0846,1.1256,1.1789,1.2451,1.3253,1.4203,1.531,1.6584,1.8033,1.9668,2.1499
2.1475,1.9343,1.7427,1.5717,1.4203,1.2875,1.1722,1.0736,0.99063,0.9224,0.868,0.82655,0.7972,0.7791,0.77144,0.77343,0.78429,0.80327,0.82964,0.86269,0.90174,0.94611,0.99517,1.0483,1.1049,1.1644,1.2262,1.2898,1.3546,1.4203,1.4863,1.5521,1.6174,1.6818,1.7447,1.806,1.8652,1.9221,1.9763,2.0275,2.0755,2.1202,2.1611,2.1983,2.2314,2.2604,2.2851,2.3055,2.3214,2.3328,2.3396,2.3419,2.3396,2.3328,2.3215,2.3058,2.2858,2.2615,2.2332,2.201,2.165,2.1255,2.0827,2.0368,1.9881,1.9368,1.8834,1.8281,1.7712,1.7132,1.6544,1.5953,1.5363,1.4778,1.4203,1.3644,1.3105,1.2593,1.2112,1.1668,1.1269,1.0919,1.0627,1.0397,1.0238,1.0156,1.0159,1.0255,1.0451,1.0756,1.1177,1.1724,1.2404,1.3228,1.4203,1.534,1.6647,1.8136,1.9815,2.1694
2.1639,1.9459,1.7499,1.5751,1.4203,1.2845,1.1666,1.0658,0.98093,0.91116,0.85553,0.81315,0.78313,0.76463,0.7568,0.75883,0.76994,0.78934,0.81631,0.85011,0.89003,0.93541,0.98558,1.0399,1.0978,1.1586,1.2218,1.2868,1.3532,1.4203,1.4878,1.5551,1.6219,1.6877,1.7521,1.8147,1.8753,1.9334,1.9888,2.0412,2.0903,2.1359,2.1778,2.2158,2.2497,2.2794,2.3046,2.3255,2.3417,2.3534,2.3604,2.3627,2.3604,2.3534,2.3419,2.3258,2.3053,2.2805,2.2516,2.2186,2.1818,2.1414,2.0976,2.0507,2.0009,1.9485,1.8939,1.8373,1.7791,1.7198,1.6597,1.5992,1.5389,1.4791,1.4203,1.3631,1.308,1.2556,1.2065,1.1611,1.1203,1.0845,1.0546,1.0311,1.0148,1.0065,1.0068,1.0166,1.0367,1.0678,1.1109,1.1668,1.2364,1.3206,1.4203,1.5365,1.6703,1.8224,1.9941,2.1864
2.1778,1.9557,1.7561,1.578,1.4203,1.282,1.1619,1.0592,0.97273,0.90165,0.84498,0.80181,0.77123,0.75238,0.74441,0.74648,0.75779,0.77756,0.80503,0.83946,0.88013,0.92635,0.97746,1.0328,1.0917,1.1537,1.2181,1.2843,1.3519,1.4203,1.489,1.5576,1.6257,1.6927,1.7583,1.8221,1.8838,1.943,1.9994,2.0528,2.1028,2.1493,2.192,2.2307,2.2652,2.2954,2.3212,2.3424,2.3589,2.3708,2.3779,2.3803,2.3779,2.3708,2.3591,2.3427,2.3218,2.2966,2.2671,2.2335,2.196,2.1549,2.1103,2.0625,2.0117,1.9584,1.9027,1.8451,1.7858,1.7254,1.6642,1.6026,1.5411,1.4802,1.4203,1.3621,1.306,1.2526,1.2025,1.1563,1.1147,1.0783,1.0478,1.0238,1.0073,0.99875,0.99909,1.0091,1.0295,1.0612,1.1051,1.1621,1.233,1.3187,1.4203,1.5387,1.6749,1.8299,2.0048,2.2007
2.1892,1.9637,1.7611,1.5804,1.4203,1.2799,1.158,1.0537,0.96601,0.89387,0.83635,0.79253,0.7615,0.74236,0.73427,0.73637,0.74785,0.76792,0.7958,0.83074,0.87203,0.91894,0.97082,1.027,1.0868,1.1497,1.215,1.2823,1.3509,1.4203,1.4901,1.5597,1.6287,1.6967,1.7633,1.8281,1.8907,1.9508,2.0081,2.0623,2.1131,2.1602,2.2036,2.2428,2.2779,2.3085,2.3347,2.3562,2.373,2.3851,2.3923,2.3947,2.3923,2.3851,2.3732,2.3565,2.3354,2.3097,2.2798,2.2457,2.2077,2.1659,2.1206,2.0721,2.0206,1.9664,1.9099,1.8514,1.7913,1.73,1.6678,1.6053,1.5429,1.4811,1.4203,1.3612,1.3042,1.25,1.1992,1.1523,1.1101,1.0731,1.0422,1.0179,1.0011,0.99243,0.99277,1.0029,1.0236,1.0559,1.1004,1.1582,1.2301,1.3172,1.4203,1.5405,1.6787,1.8361,2.0136,2.2124
2.198,1.9699,1.7651,1.5822,1.4203,1.2783,1.155,1.0495,0.96079,0.88782,0.82964,0.78531,0.75392,0.73457,0.72638,0.72851,0.74012,0.76042,0.78862,0.82397,0.86572,0.91318,0.96565,1.0225,1.083,1.1466,1.2127,1.2807,1.3501,1.4203,1.4909,1.5613,1.6311,1.6999,1.7673,1.8328,1.8961,1.9569,2.0149,2.0697,2.121,2.1688,2.2126,2.2523,2.2877,2.3187,2.3452,2.367,2.384,2.3962,2.4035,2.4059,2.4035,2.3962,2.3841,2.3673,2.3459,2.32,2.2897,2.2552,2.2167,2.1745,2.1287,2.0796,2.0275,1.9727,1.9156,1.8564,1.7956,1.7335,1.6707,1.6074,1.5443,1.4818,1.4203,1.3605,1.3029,1.2481,1.1967,1.1492,1.1065,1.0691,1.0378,1.0133,0.99624,0.98751,0.98786,0.9981,1.0191,1.0517,1.0967,1.1552,1.228,1.316,1.4203,1.5419,1.6817,1.8409,2.0204,2.2215
2.2043,1.9744,1.7679,1.5835,1.4203,1.2771,1.1529,1.0465,0.95706,0.8835,0.82485,0.78016,0.74852,0.72901,0.72075,0.72289,0.7346,0.75506,0.78349,0.81913,0.86122,0.90906,0.96196,1.0192,1.0802,1.1444,1.211,1.2796,1.3495,1.4203,1.4915,1.5624,1.6328,1.7022,1.7701,1.8362,1.9,1.9613,2.0197,2.0749,2.1267,2.1748,2.219,2.259,2.2948,2.326,2.3527,2.3746,2.3918,2.4041,2.4115,2.4139,2.4115,2.4041,2.3919,2.375,2.3534,2.3273,2.2967,2.262,2.2232,2.1806,2.1344,2.0849,2.0324,1.9772,1.9196,1.8599,1.7986,1.7361,1.6727,1.609,1.5453,1.4823,1.4203,1.36,1.3019,1.2467,1.1948,1.147,1.104,1.0663,1.0347,1.01,0.9928,0.984,0.98435,0.99467,1.0158,1.0487,1.0941,1.153,1.2264,1.3152,1.4203,1.5429,1.6838,1.8443,2.0253,2.228
2.2081,1.9771,1.7695,1.5843,1.4203,1.2764,1.1516,1.0447,0.95482,0.8809,0.82197,0.77707,0.74527,0.72567,0.71737,0.71952,0.73129,0.75185,0.78042,0.81622,0.85852,0.9066,0.95975,1.0173,1.0786,1.143,1.21,1.2789,1.3492,1.4203,1.4918,1.5631,1.6339,1.7036,1.7718,1.8382,1.9023,1.9639,2.0226,2.0781,2.1301,2.1785,2.2229,2.2631,2.299,2.3304,2.3572,2.3793,2.3965,2.4088,2.4162,2.4187,2.4162,2.4089,2.3966,2.3796,2.3579,2.3316,2.301,2.266,2.2271,2.1843,2.1379,2.0882,2.0354,1.9799,1.922,1.8621,1.8005,1.7376,1.6739,1.6099,1.5459,1.4826,1.4203,1.3597,1.3014,1.2458,1.1937,1.1457,1.1024,1.0646,1.0329,1.008,0.99074,0.98189,0.98224,0.99262,1.0139,1.0469,1.0925,1.1517,1.2255,1.3147,1.4203,1.5435,1.6851,1.8463,2.0282,2.2319
2.2094,1.978,1.7701,1.5846,1.4203,1.2762,1.1511,1.0441,0.95408,0.88004,0.82101,0.77604,0.74419,0.72455,0.71624,0.7184,0.73018,0.75078,0.77939,0.81525,0.85762,0.90577,0.95901,1.0167,1.0781,1.1426,1.2097,1.2787,1.3491,1.4203,1.4919,1.5634,1.6342,1.704,1.7723,1.8388,1.9031,1.9648,2.0236,2.0792,2.1313,2.1797,2.2241,2.2644,2.3004,2.3319,2.3587,2.3808,2.398,2.4104,2.4178,2.4203,2.4178,2.4104,2.3982,2.3811,2.3594,2.3331,2.3024,2.2674,2.2284,2.1855,2.139,2.0892,2.0364,1.9808,1.9228,1.8628,1.8011,1.7381,1.6743,1.6102,1.5461,1.4827,1.4203,1.3596,1.3012,1.2456,1.1934,1.1453,1.1019,1.064,1.0322,1.0073,0.99005,0.98119,0.98154,0.99193,1.0132,1.0463,1.092,1.1513,1.2251,1.3145,1.4203,1.5436,1.6855,1.847,2.0292,2.2332
2.2081,1.9771,1.7695,1.5843,1.4203,1.2764,1.1516,1.0447,0.95482,0.8809,0.82197,0.77707,0.74527,0.72567,0.71737,0.71952,0.73129,0.75185,0.78042,0.81622,0.85852,0.9066,0.95975,1.0173,1.0786,1.143,1.21,1.2789,1.3492,1.4203,1.4918,1.5631,1.6339,1.7036,1.7718,1.8382,1.9023,1.9639,2.0226,2.0781,2.1301,2.1785,2.2229,2.2631,2.299,2.3304,2.3572,2.3793,2.3965,2.4088,2.4162,2.4187,2.4162,2.4089,2.3966,2.3796,2.3579,2.3316,2.301,2.266,2.2271,2.1843,2.1379,2.0882,2.0354,1.9799,1.922,1.8621,1.8005,1.7376,1.6739,1.6099,1.5459,1.4826,1.4203,1.3597,1.3014,1.2458,1.1937,1.1457,1.1024,1.0646,1.0329,1.008,0.99074,0.98189,0.98224,0.99262,1.0139,1.0469,1.0925,1.1517,1.2255,1.3147,1.4203,1.5435,1.6851,1.8463,2.0282,2.2319
2.2043,1.9744,1.7679,1.5835,1.4203,1.2771,1.1529,1.0465,0.95706,0.8835,0.82485,0.78016,0.74852,0.72901,0.72075,0.72289,0.7346,0.75506,0.78349,0.81913,0.86122,0.90906,0.96196,1.0192,1.0802,1.1444,1.211,1.2796,1.3495,1.4203,1.4915,1.5624,1.6328,1.7022,1.7701,1.8362,1.9,1.9613,2.0197,2.0749,2.1267,2.1748,2.219,2.259,2.2948,2.326,2.3527,2.3746,2.3918,2.4041,2.4115,2.4139,2.4115,2.4041,2.3919,2.375,2.3534,2.3273,2.2967,2.262,2.2232,2.1806,2.1344,2.0849,2.0324,1.9772,1.9196,1.8599,1.7986,1.7361,1.6727,1.609,1.5453,1.4823,1.4203,1.36,1.3019,1.2467,1.1948,1.147,1.104,1.0663,1.0347,1.01,0.9928,0.984,0.98435,0.99467,1.0158,1.0487,1.0941,1.153,1.2264,1.3152,1.4203,1.5429,1.6838,1.8443,2.0253,2.228
2.198,1.9699,1.7651,1.5822,1.4203,1.2783,1.155,1.0495,0.96079,0.88782,0.82964,0.78531,0.75392,0.73457,0.72638,0.72851,0.74012,0.76042,0.78862,0.82397,0.86572,0.91318,0.96565,1.0225,1.083,1.1466,1.2127,1.2807,1.3501,1.4203,1.4909,1.5613,1.6311,1.6999,1.7673,1.8328,1.8961,1.9569,2.0149,2.0697,2.121,2.1688,2.2126,2.2523,2.2877,2.3187,2.3452,2.367,2.384,2.3962,2.4035,2.4059,2.4035,2.3962,2.3841,2.3673,2.3459,2.32,2.2897,2.2552,2.2167,2.1745,2.1287,2.0796,2.0275,1.9727,1.9156,1.8564,1.7956,1.7335,1.6707,1.6074,1.5443,1.4818,1.4203,1.3605,1.3029,1.2481,1.1967,1.1492,1.1065,1.0691,1.0378,1.0133,0.99624,0.98751,0.98786,0.9981,1.0191,1.0517,1.0967,1.1552,1.228,1.316,1.4203,1.5419,1.6817,1.8409,2.0204,2.2215
